date	Correct	Wrong	Benign	Mal	New_fam_cnt	New_fam	Unique_fam
2013-11	178	22	53	147	6	univert,wedo,oldboot,fengvi	airpush,adware,benign,youmi,spam,clicks,dowgin,kuguo,univert,gappusin,pushad,wedo,gumen,leadbolt,oldboot,fengvi,androrat,mseg,fakeinst,smssend,ksapp,nandrobox,smsagent,kyview,fakeangry,domob,adwo,boqx,infosteal,ginmaster,exploit,moavt
2013-12	137	63	62	138	2	adflex,trackplus	benign,kuguo,dianjin,airpush,adware,domob,gappusin,umpay,smsreg,youmi,leadbolt,dowgin,smforw,fujacks,skymobi,clicks,unknown,smssend,pushad,minimob,adflex,infosteal,smsagent,mseg,trackplus,dnotua,wooboo
2014-01	162	38	50	150	4	gidix,stopsms	benign,smsreg,skymobi,airpush,minimob,youmi,gumen,adware,stopsms,gappusin,kuguo,smskey,ksapp,koomer,viser,appoffer,mseg,gidix,kyview,igexin,admogo,execdownload,dowgin,umpay,smssend,smsagent,fakeinst,adwo,leadbolt,infosteal,fakeangry,unknown,boqx
2014-02	183	17	52	148	4	quozha,zypush,fobus	benign,adware,pushad,kuguo,dowgin,airpush,fakeangry,clicks,smsreg,ginmaster,viser,gappusin,smssend,adwo,youmi,igexin,smskey,mseg,zypush,smsagent,domob,vietsms,fakeinst,fobus,quozha
2014-03	177	23	63	137	5	tispy,packed,cova,plague	smssend,umpay,smsreg,kuguo,benign,airpush,cova,adware,smskey,mseg,stopsms,dowgin,leadbolt,kyview,youmi,sms,gappusin,fakeinst,appoffer,androrat,admogo,smsthief,igexin,smforw,infosteal,packed,plague,tispy
2014-04	181	19	63	137	12	systemmonitor,pandaad,cimsci,smcc,qysly,helir	skymobi,pandaad,airpush,benign,smcc,qysly,smsreg,adware,dowgin,stopsms,smssend,gappusin,leadbolt,feejar,smsagent,helir,gidix,packed,exploit,systemmonitor,kuguo,dnotua,uapush,youmi,umpay,androrat,admogo,cimsci,unknown,dianjin,fakeinst,vietsms,spyware
2014-05	190	10	69	131	5	secapk,battpatch,droidwatcher,rootnik,leech	skymobi,benign,smsreg,qysly,smssend,youmi,secapk,kuguo,adware,clicks,leadbolt,infosteal,airpush,gappusin,battpatch,exploit,smsthief,pandaad,leech,fakeangry,igexin,opfake,fakeinst,dowgin,unknown,spyware,systemmonitor,kyview,mmarketpay,smsagent,rootnik,domob,netspoof,mseg,cimsci,droidwatcher
2014-06	189	11	68	132	5	commplat,kimia,joye,alycunis,smsspy	benign,smsreg,adware,airpush,mseg,youmi,alycunis,fakeinst,kuguo,smssend,infosteal,kyview,commplat,domob,skymobi,dowgin,gidix,joye,smforw,smsagent,dianle,execdownload,wroba,exploit,umpay,kimia,rootnik,smsspy,gappusin,sms,igexin
2014-07	176	24	76	124	1	kingroot	skymobi,smssend,airpush,smsreg,feejar,benign,dowgin,admogo,infosteal,packed,youmi,adware,adwo,systemmonitor,wroba,rooter,kyview,appoffer,smsagent,kimia,fakeinst,jsmshider,gappusin,minimob,domob,kingroot,unknown,fengvi,leadbolt
2014-08	179	21	93	107	3	finspy,krysanec,winkad	smssend,benign,adware,feejar,opfake,smsreg,gappusin,skymobi,infosteal,youmi,pandaad,dowgin,airpush,fengvi,finspy,commplat,qysly,boqx,fakeinst,smsagent,sms,secapk,krysanec,winkad,admogo,systemmonitor,exploit,packed,spyware
2014-09	192	8	59	141	16	smscmd,nqshield,zdtad,xinyinhe,tekwon,adend,hyspu	smsreg,smssend,windows,benign,adware,smscmd,feejar,skymobi,admogo,xinyinhe,dowgin,unknown,hyspu,domob,infosteal,airpush,kuguo,opfake,smsagent,secapk,smsthief,gappusin,youmi,kyview,adend,exploit,fakeinst,zdtad,tekwon,adwo,nandrobox,smsspy,mmarketpay,sms,systemmonitor,execdownload,nqshield,smskey
2014-10	189	11	52	148	1	trackphone	smsreg,execdownload,smssend,kuguo,feejar,cova,tekwon,admogo,benign,adware,minimob,xinyinhe,youmi,kyview,gappusin,skymobi,exploit,dowgin,fakeinst,airpush,smsthief,smforw,secapk,trackphone,hipposms,rooter,nqshield,zdtad,adwo,netspoof
2014-11	186	14	86	114	3	torec,smslink,dalik	smssend,benign,adware,smscmd,kuguo,smsreg,airpush,dowgin,mogap,xinyinhe,admogo,nqshield,skymobi,gappusin,execdownload,youmi,systemmonitor,exploit,fakeinst,clicks,domob,smforw,zdtad,wroba,infosteal,mseg,smslink,kingroot,dalik,torec
2014-12	193	7	53	147	8	uupay,virus,smsbot,vmvol,mgyun	smssend,airpush,benign,skymobi,smsreg,adware,minimob,smsagent,domob,youmi,mogap,qysly,vmvol,mgyun,dowgin,uupay,kuguo,appoffer,fakeinst,unknown,nqshield,secapk,packed,execdownload,smsspy,gappusin,adwo,smsbot,zdtad,sms,wroba,infosteal,virus
2015-01	190	10	60	140	10	gorpo,mobtes,kemoge,linux,mobidash,fakebank,oveead,moplus	kemoge,gappusin,benign,smsreg,smssend,adware,dowgin,mobidash,airpush,kuguo,execdownload,skymobi,mgyun,youmi,adwo,gorpo,commplat,admogo,goldentouch,linux,exploit,packed,zdtad,unknown,smsagent,hyspu,domob,joye,systemmonitor,xinyinhe,nqshield,oveead,mobtes,moplus,wroba,fakebank,feejar
2015-02	188	12	48	152	6	triada,smspay,mobisec,vnapstore,douwan,apptrack	benign,youmi,smsreg,airpush,mobisec,mogap,smssend,skymobi,gappusin,admogo,adware,adwo,execdownload,apptrack,dowgin,douwan,windows,exploit,appoffer,unknown,secapk,kuguo,zdtad,opfake,smspay,domob,updtkiller,systemmonitor,smforw,triada,nqshield,fakeinst,vnapstore
2015-03	188	12	41	159	8	anydown,drosel,fogod,dingwe,vitan,cooee,autoins	gappusin,packed,adware,benign,admogo,smsreg,secapk,smssend,koomer,domob,mogap,systemmonitor,skymobi,apptrack,vnapstore,exploit,airpush,youmi,anydown,adwo,dianjin,cooee,vitan,unknown,dingwe,smsspy,fogod,virus,execdownload,fakeinst,smforw,drosel,igexin,nqshield,smspay,autoins,windows
2015-04	193	7	41	159	4	bips,pesabti,boogr,spyagent	smsreg,benign,unknown,zdtad,bips,sms,smsspy,gappusin,mogap,cooee,triada,skymobi,vnapstore,exploit,viser,youmi,adwo,smssend,spyware,smforw,execdownload,pesabti,adware,xinyinhe,nqshield,fakeinst,drosel,boogr,secapk,spyagent,mobtes
2015-05	188	12	51	149	5	nineap,coudw,joynow,reaper,wapron	nqshield,airpush,benign,zdtad,adwo,gappusin,smsreg,autoins,sms,wapron,secapk,skymobi,kuguo,vnapstore,exploit,adware,admogo,execdownload,smssend,smsagent,youmi,unknown,smsthief,dowgin,joynow,fogod,smforw,smsspy,reaper,nineap,minimob,coudw
2015-06	190	10	75	125	5	wintertiger,levida,ramnit,sprovider	levida,benign,smsreg,airpush,execdownload,adwo,adware,kyview,unknown,gappusin,smssend,smforw,domob,apptrack,skymobi,smspay,vnapstore,ramnit,autoins,smsagent,infosteal,uupay,sms,systemmonitor,fakeinst,umpay,exploit,minimob,triada,youmi,smsspy,sprovider,wintertiger,cimsci,secapk
2015-07	192	8	74	126	5	xynyin,hiddenapp,freespy	smforw,benign,admogo,execdownload,smsspy,youmi,fakeangry,kyview,airpush,smssend,gappusin,skymobi,adware,freespy,reaper,exploit,sms,smsthief,virus,smsreg,minimob,xynyin,opfake,pesabti,appoffer,hiddenapp,oveead,faketoken,levida,linux,unknown,zdtad,fakeinst,adwo
2015-08	188	12	76	124	7	dials,yeahmobi,sivu,cyfin,celular,kalfere	celular,smforw,sms,kalfere,admogo,execdownload,smsspy,smsreg,benign,exploit,fakeangry,kemoge,sivu,rootnik,adware,qysly,skymobi,airpush,triada,spyware,linux,unknown,sprovider,dials,smssend,minimob,smsagent,umpay,levida,youmi,oveead,cyfin,opfake,infosteal,fakeinst,rooter,torec,domob,yeahmobi
2015-09	180	20	76	124	18	server,callpay,ztorg,webapp,guerrilla,shedun,fadeb,coolreaper,plagsh,ewind,uten,oimobi	smsreg,smforw,smsspy,benign,unknown,rootnik,uten,exploit,execdownload,youmi,sivu,fakeinst,adware,boqx,callpay,dials,guerrilla,ztorg,kalfere,server,minimob,oimobi,airpush,fadeb,triada,xynyin,systemmonitor,plagsh,sprovider,kemoge,linux,skymobi,tool,shedun,kuguo,apptrack,zdtad,smsthief,smspay,levida,sms,kyview,igexin,ewind,opfake,smssend,coolreaper,webapp,gorpo,infosteal,autoins,leadbolt,smsagent
2015-10	188	12	93	107	2	nativead,avpass	dials,benign,linux,spyware,adware,exploit,opfake,smsspy,execdownload,smforw,secapk,smsreg,sprovider,svpeng,triada,avpass,kyview,guerrilla,rooter,zdtad,adwo,webapp,rootnik,server,nativead,dowgin,youmi,skymobi,autoins,levida,smsagent,fakeinst,wintertiger,infosteal
2015-11	190	10	140	60	6	lockscreen,ransomware	benign,exploit,rootnik,clicks,qysly,smsreg,unknown,ransomware,boogr,adware,execdownload,levida,gappusin,wintertiger,infosteal,uupay,leech,smssend,lockscreen,skymobi
2015-12	191	9	114	86	6	norex,acecard	benign,smsspy,triada,fakeapp,smsreg,execdownload,systemmonitor,unknown,autoins,fakeinst,secapk,ztorg,adware,admogo,callpay,cimsci,server,minimob,levida,norex,exploit,acecard,infosteal,airpush,gappusin,gorpo,domob,tool,nativead,smspay,skymobi,youmi,linux,kalfere
2016-01	186	14	75	125	5	kyhub,hiddad,frupi,syringe	minimob,skymobi,vnapstore,smsreg,benign,adware,adwo,fakeapp,exploit,linux,fakeinst,youmi,secapk,execdownload,kalfere,triada,ewind,airpush,callpay,apptrack,plankton,ztorg,hiddad,drosel,kyview,unknown,adflex,gappusin,mgyun,rooter,admogo,pesabti,infosteal,yeahmobi,guerrilla,webapp,opfake,smssend,levida,mobtes,frupi,kyhub,autoins,dianle,krysanec,syringe,smspay,feejar,dowgin
2016-02	192	8	91	109	4	pornvideo,dataeye,badpac,loki	benign,smsreg,tekwon,kyview,exploit,callpay,dowgin,skymobi,apptrack,clicks,pornvideo,adware,triada,guerrilla,infosteal,badpac,fakeinst,ewind,tool,hiddad,loki,adflex,secapk,kuguo,smspay,dataeye,unknown,gappusin,minimob,uupay,leech,ztorg,xinyinhe
2016-03	185	15	104	96	2	binka,marcher	benign,adware,vnapstore,unknown,skymobi,wapron,minimob,smsspy,shedun,dowgin,adflex,smsreg,kalfere,fakeapp,vmvol,execdownload,smspay,marcher,binka,exploit,ztorg,tool,linux,badpac,triada,fakeinst,loki,secapk,infosteal,cooee,gorpo,levida,rootnik,nineap,dianjin,packed
2016-04	188	12	93	107	6	coinge,autoinst,razam,tencentprotect,kapuser	benign,smsreg,vnapstore,gorpo,smsspy,kapuser,execdownload,tencentprotect,linux,smssend,kalfere,kyview,exploit,minimob,smsthief,adware,fakeinst,rootnik,razam,drosel,dowgin,server,sprovider,infosteal,ztorg,gappusin,adwo,levida,triada,rooter,autoinst,tispy,smforw,lockscreen,coinge
2016-05	181	19	96	104	7	gidby,congur,small,hypay,sacto	gorpo,sms,gidby,benign,unknown,execdownload,dowgin,smsreg,triada,smsspy,infosteal,sivu,server,kapuser,adware,smssend,kalfere,exploit,hypay,ztorg,fakeinst,hiddad,smsthief,rootnik,packed,levida,nativead,linux,joye,drosel,secapk,fakeapp,sacto,small,congur,pornvideo
2016-06	189	11	116	84	0		benign,unknown,execdownload,sprovider,smsreg,smsspy,systemmonitor,adware,domob,dowgin,skymobi,spyware,exploit,fakeinst,hiddad,smspay,mseg,gappusin,ramnit,svpeng,smsthief,virus,linux,infosteal,smsagent,ztorg,fakeapp,clicks,pornvideo,joye,loki
2016-07	184	16	97	103	7	cynos,hmad,vpsdrop,blouns,loodos	syringe,benign,packed,kuguo,ewind,small,odpa,lockscreen,smsreg,unknown,smsspy,cynos,gappusin,youmi,skymobi,blouns,hypay,exploit,hiddad,rootnik,fakeapp,execdownload,adware,loodos,hmad,triada,ramnit,airpush,infosteal,smssend,mspy,xinyinhe,spyware,vpsdrop,gidby,tispy
2016-08	183	17	86	114	2	hero,batmobi	benign,smspay,smsreg,unknown,smsspy,hiddad,coinge,rootnik,mseg,batmobi,execdownload,blouns,skymobi,admogo,airpush,ztorg,smsagent,rooter,exploit,hero,virus,packed,fakeinst,dowgin,smsthief,adware,drosel,boqx,hypay,mobisec,infosteal,tool,hiddenapp
2016-09	193	7	43	157	3	spyhuman,adviator,appad	benign,smsspy,kuguo,minimob,clicks,hypay,smspay,execdownload,skymobi,tencentprotect,tool,smsreg,batmobi,autoinst,blouns,adviator,adware,rootnik,triada,exploit,sprovider,rooter,infosteal,syringe,coinge,smsthief,appad,ztorg,spyhuman,secapk
2016-10	188	12	79	121	2	secneo,yoga	smsspy,benign,hiddad,smsreg,rootnik,autoins,sprovider,ewind,secneo,batmobi,exploit,blouns,execdownload,ztorg,virus,fakeinst,airpush,avpass,spyware,kalfere,smspay,yoga,mobidash,adware,infosteal,smssend
2016-11	190	10	93	107	5	mobextra,duad,hiddenads,roversa	kuguo,smsspy,mobextra,vnapstore,ewind,clicks,benign,ztorg,sprovider,hiddenads,execdownload,triada,roversa,dowgin,hiddad,fakeinst,exploit,windows,rootnik,umpay,avpass,syringe,apptrack,autoins,batmobi,adware,fakeapp,yeahmobi,pornvideo,smsreg,systemmonitor,infosteal,wapron,youmi,smsthief,tool,duad,tencentprotect,skymobi,gappusin,spyware
2016-12	186	14	73	127	3	zapch,hidden,hummingbad	gappusin,smsspy,benign,smsreg,kyview,ewind,clicks,adware,ztorg,tencentprotect,linux,execdownload,unknown,triada,exploit,skymobi,oveead,virus,rooter,cynos,gumen,hummingbad,sprovider,tool,hiddad,hypay,roversa,infosteal,systemmonitor,wapron,avpass,hidden,zapch
2017-01	196	4	82	118	1	lezok	syringe,benign,smsspy,smsreg,roversa,dnotua,adware,skymobi,smsthief,oveead,autoins,clicks,sprovider,fakeinst,execdownload,oimobi,smsagent,hiddad,triada,tool,lezok,unknown,systemmonitor,ewind,gappusin,linux,duad,packed,apptrack,hiddenads,secapk
2017-02	188	12	39	161	1	dowloader	smsspy,sprovider,benign,smsreg,linux,adware,syringe,clicks,airpush,infosteal,dowgin,blouns,hiddad,fadeb,skymobi,commplat,ewind,smspay,exploit,gappusin,packed,unknown,adend,ztorg,kuguo,smskey,wapron,execdownload,hiddenads,smssend,dnotua,dowloader,tool,vpsdrop,rooter
2017-03	188	12	75	125	4	ubsod,xafekopy,yimeng	yimeng,smsreg,guerrilla,benign,dnotua,unknown,wapron,ztorg,smsspy,skymobi,ubsod,autoins,ewind,execdownload,hiddad,hiddenads,exploit,adware,clicks,triada,kyview,infosteal,airpush,xafekopy,fakeapp,dingwe,adwo,sprovider,syringe,packed,smskey,gappusin,smspay,apptrack,mobidash,rooter,fakeinst
2017-04	188	12	131	69	1	subspod	benign,youmi,packed,gappusin,clicks,ubsod,ewind,execdownload,exploit,hiddad,syringe,kuguo,adware,unknown,sprovider,smsreg,mobidash,ginmaster,linux,infosteal,systemmonitor,subspod,smssend,rooter,ztorg,smsthief,fakeinst,qysly,spyware
2017-05	181	19	127	73	3	ransomkd,soundy,silentinstaller	soundy,smsreg,benign,infosteal,clicks,triada,kyview,adware,sprovider,ramnit,silentinstaller,mobidash,ewind,ransomkd,execdownload,smsspy,shedun,systemmonitor,unknown,packed,small,autoins,apptrack,spyware,dnotua,ransomware,hiddad,hiddenads,bips,smforw,wapron
2017-06	177	23	126	74	2	inmobi,sandr	gappusin,secapk,smsreg,benign,youmi,adware,sprovider,sandr,unknown,ramnit,skymobi,frupi,smsspy,kyview,packed,smsagent,lockscreen,androrat,appad,syringe,dowgin,kuguo,pornvideo,windows,hiddad,tekwon,infosteal,triada,inmobi,secneo,execdownload,fakeapp,mobidash
2017-07	188	12	81	119	4	masspr,mazarbot,hiddapp	rootnik,cova,smsagent,hiddad,smspay,benign,infosteal,qysly,masspr,triada,smsspy,smsreg,spyware,adware,skymobi,rooter,yoga,tool,smforw,kyview,hiddapp,mobidash,lezok,mazarbot,gappusin,wapron,virus,youmi,syringe,smskey,execdownload,hiddenapp,dnotua
2017-08	194	6	44	156	2	lotusid,gamclk	unknown,sprovider,benign,smsreg,triada,adware,rooter,syringe,sms,ramnit,hiddad,smspay,lotusid,gamclk,packed
2017-09	185	15	105	95	1	mobby	benign,mobby,infosteal,execdownload,smspay,sprovider,triada,adware,gappusin,smssend,boogr,smsreg,kyview,ewind,appad,hiddad,hypay,hiddapp,smskey,rootnik,fakeapp
2017-10	192	8	163	37	0		benign,lockscreen,adware,ewind,smsreg,yoga,execdownload,youmi,guerrilla,triada,boogr,cyfin,ginmaster,smsagent,hiddad,dowgin
2017-11	187	13	133	67	4	styricka,spynote,mobtool,miner	guerrilla,cynos,benign,sprovider,tencentprotect,wapron,smsreg,infosteal,yoga,smspay,execdownload,linux,ewind,adware,gappusin,rooter,clicks,secapk,mobtool,hiddad,unknown,miner,mobidash,spynote,fakeapp,adwo,styricka
2017-12	186	14	129	71	4	egame,hqwar,ocikq,lockerpin	infosteal,smsreg,benign,smspay,triada,skymobi,ocikq,gappusin,mobidash,lockerpin,egame,tool,smssend,ewind,wapron,youmi,execdownload,lezok,adware,hqwar,loki,virus,autoins,styricka,secapk,hiddad
2018-01	189	11	112	88	0		wapron,benign,packed,smsreg,tool,adware,commplat,lockscreen,clicks,tencentprotect,syringe,yoga,youmi,smssend,smsspy,triada,faketoken,execdownload,hiddad,secapk,autoins,smspay,miner
2018-02	195	5	128	72	0		benign,smsreg,admogo,clicks,styricka,hqwar,windows,tencentprotect,dowgin,adware,yoga,execdownload,smsbot,infosteal,youmi,smssend,triada,rootnik,smspay,wapron,domob,dnotua,smsspy,unknown,syringe,hiddad,packed,gappusin
2018-03	194	6	84	116	0		benign,wapron,admogo,adware,smsreg,gappusin,tencentprotect,smspay,hypay,lockscreen,clicks,tool,syringe,smssend
2018-04	191	9	84	116	0		benign,smsreg,adware,smspay,yoga,hiddad,wapron,smforw,gappusin,execdownload,dowgin
2018-05	189	11	86	114	2	qumi,adlock	benign,adware,dingwe,qumi,adlock,smsreg,execdownload,infosteal,dnotua,secapk,smspay,packed,hiddenads,hiddad
2018-06	187	13	88	112	3	belesak,metasploit	smsspy,benign,infosteal,unknown,execdownload,callpay,smsreg,metasploit,belesak,boqx,wapron,adware,server,smforw,mobtes,hero,dowgin,smsbot,smsagent,triada,fakeinst,droidkungfu,packed,spyware,ramnit,lockscreen,tool,clicks,smssend,umpay
2018-07	190	10	109	91	1	elite	benign,leadbolt,youmi,smsreg,adware,metasploit,wapron,svpeng,igexin,elite,wooboo,execdownload,unknown,fakeinst,dowgin,hidden,gamclk,dnotua,kuguo,secapk,syringe,skymobi,opfake
2018-08	195	5	182	18	1	jswebinject	benign,jswebinject,guerrilla,youmi,hiddad,adware,infosteal,execdownload,dnotua,smsreg,dowgin,fakeapp
2018-09	178	22	124	76	2	mixi	benign,dnotua,mixi,wapron,smsreg,youmi,hiddad,smspay,adware,ewind,guerrilla,kyview,virus,execdownload,gamclk,unknown,triada
2018-10	166	34	93	107	0		benign,smsreg,dnotua,wapron,gappusin,smsspy,windows,umpay,tencentprotect,kyview,smspay
2018-11	186	14	135	65	1	feiwo	benign,dnotua,feiwo,execdownload,smsreg,gappusin,dowgin,wapron,styricka,triada,adware,fakeapp,packed,kyview,clicks,gamclk,youmi,cyfin,virus,unknown,smsspy,trackplus
